Estimate	Pval	FDR
Dmrtc1a	0.00318400341168508	0.985199613912725	0.999560212462957
Dmtf1	-0.0957993264512274	0.301206280570876	0.799923817790479
Dmtn	-0.0626424541447769	0.208116194493656	0.716606874258452
Dmwd	0.00718328704126931	0.924074217627123	0.99373793495461
Dmxl1	-0.0174401825276285	0.771796414778453	0.975309654816099
Dmxl2	-0.0376983324358001	0.491423221302723	0.905072940395546
Dnaaf1	0.0560717063846736	0.667758690216903	0.955765855511182
Dnaaf2	-0.020564117119247	0.827726229985663	0.981255143701461
Dnah1	0.0232088565934856	0.808072121717727	0.980184140730502
Dnah9	0.196424342960509	0.311548544538347	0.809756237216835
Dnaja1	0.0199792187020588	0.346692222574207	0.833295837523082
Dnaja2	0.0599561727183605	0.288180544471603	0.790158848183544
Dnaja3	-0.00821446452849782	0.831805708880539	0.983007475770335
Dnaja4	-0.138379142236085	0.0714643844737297	0.469444464074781
Dnajb1	-0.0638445348655842	0.274644819771888	0.779334556150691
Dnajb11	0.0536544693988808	0.426346612621466	0.874504666186646
Dnajb12	-0.0293487463601519	0.640671365470572	0.94898105533416
Dnajb14	0.0114603587676887	0.764496914881555	0.973917972078928
Dnajb2	-0.034680215390797	0.721278161725708	0.966007875566014
Dnajb4	0.0873690901922742	0.0968946010551033	0.535905005567712
Dnajb5	-0.00489854384142558	0.95525754334828	0.995580433170864
Dnajb6	-0.0335495039315265	0.553139083717969	0.926560317493499
Dnajb9	0.0277674752657204	0.760213753146702	0.973039116683867
Dnajc1	0.106114707852611	0.198323458347145	0.708474931315142
Dnajc10	-0.0273974681531531	0.500131191775816	0.907504349291309
Dnajc11	-0.0335882824153869	0.54566562671264	0.924505505772272
Dnajc12	0.0438772930443085	0.730626787032062	0.968269420741179
Dnajc13	-0.119862485657364	0.127887959501901	0.604042672614964
Dnajc14	0.0564580348280692	0.352554899506225	0.836860776048216
Dnajc15	0.0899696170597144	0.0619302589408979	0.43921380272387
Dnajc16	0.0546734199879232	0.164097243428724	0.66838214728992
Dnajc17	0.184182164147892	0.139805823394045	0.628061007932712
Dnajc18	-0.0723815932803538	0.121808102097154	0.592579633724155
Dnajc19	0.115165053419885	0.0629040344453333	0.442040886411364
Dnajc2	0.0225194848526139	0.846909919873673	0.985661530983085
Dnajc21	-0.148261603823011	0.212050016757694	0.720567152993487
Dnajc24	-0.100748373064851	0.543000597457326	0.924399006548564
Dnajc25	0.129615226648973	0.296995256444247	0.796975557746962
Dnajc27	-0.0337338498574843	0.437890395514256	0.87916977119706
Dnajc28	0.13079774198217	0.171305229837584	0.676888748969925
Dnajc3	0.0737582422734607	0.074792331454562	0.479607761071723
Dnajc30	-0.117361647762628	0.0991625001440435	0.541438613611527
Dnajc4	0.0679809188078756	0.513846512884528	0.911059077075107
Dnajc5	0.0156546589598791	0.532183244630862	0.918541068182485
Dnajc6	-0.0178169039473064	0.570951434150954	0.933674408354828
Dnajc7	-0.028130188511322	0.668456984284072	0.955901796839348
Dnajc8	0.0251039876416848	0.639050312924801	0.948458403653459
Dnajc9	-0.0534793789108773	0.414138572894656	0.868861778108543
Dnal1	0.0971685389686794	0.00625782615267334	0.109348671657927
Dnal4	0.17057589579147	0.0584149601400104	0.424210399281705
Dnase1	-0.0768255892874919	0.542572446591258	0.924399006548564
Dnase1l2	0.158664044126296	0.306354043652538	0.804910868176267
Dnase2a	0.0261714919582076	0.764053637241563	0.97365362186646
Dner	0.153798256020028	0.10205140048065	0.546848962177672
Dnhd1	0.246352747890113	0.04164154885545	0.350950441340252
Dnlz	0.0260281723505551	0.724843505008244	0.966559515122116
Dnm1	0.0359538094262892	0.18318550834296	0.6927048437717
Dnm1l	-0.00965438845744975	0.690672554389306	0.959916946777013
Dnm2	0.00240615918350158	0.942681641554097	0.99502283478351
Dnm3	0.0304670048704308	0.521172067515492	0.91532308114233
Dnmbp	-0.155308501549994	0.108338057252709	0.562377033497856
Dnmt1	-0.0303842873917549	0.474394246096565	0.896012109282457
Dnmt3a	-0.04662128907258	0.548512651599966	0.924812634821989
Dnpep	-0.0432150213425756	0.424355235185171	0.873311795466626
Dnph1	-0.0722258850768614	0.387308972020417	0.853853190678378
Dnttip1	-0.0919198969096186	0.0943949349415401	0.529646217840009
Dnttip2	-0.0514482245280072	0.527469500347917	0.918108876115451
Doc2a	-0.106649742742587	0.303541014484698	0.803025758797977
Doc2b	0.0503480252982798	0.779062851578739	0.976765657783565
Dock1	-0.144128853779238	0.130013018462447	0.610217656120448
Dock10	0.022228842221409	0.563345407764338	0.930718102929385
Dock3	-0.0439989061245966	0.30292268933111	0.802085335890435
Dock4	-0.0196732173243467	0.713856408638203	0.964602549876286
Dock6	0.0415547127452114	0.748454299770918	0.970958107347401
Dock7	-0.012333590783588	0.832349982784229	0.983123647317553
Dock8	0.15753777836983	0.030281808007405	0.297039841174775
Dock9	0.13011575463991	0.0467125599074147	0.373128242871026
Dohh	-0.088208059957653	0.119231608986285	0.587281369566143
Dok3	-0.000835233438715868	0.996610529375801	0.999560212462957
Dok4	0.0871485772243283	0.276471514898826	0.781170506834993
Dok5	0.070656825059791	0.276810441148457	0.78129376688025
Dok6	0.30857816807535	0.163466270357231	0.667425538518769
Dok7	0.0341757482385702	0.786819923914155	0.977409913464011
Dolk	-0.269246792067632	0.000275408386044562	0.011605559505803
Dolpp1	0.151313143357348	0.180840789876403	0.689738572533614
Donson	0.0384815820590743	0.549444686222405	0.925248889557939
Dopey1	-0.0327535396182134	0.569204609094359	0.932706945161727
Dopey2	-0.0923776452547906	0.128594454351298	0.605875254273899
Dot1l	0.0407382177269291	0.628648792093703	0.945322084499711
Dpagt1	-0.0357519910870998	0.750209066469989	0.971544664816976
Dpf1	0.160164782105522	0.0892892959137723	0.520322242274565
Dpf2	0.0701207156832098	0.445638356209257	0.882232917078377
Dpf3	-0.602760261497692	1.70102554366558e-05	0.00133379781395398
Dph1	0.0206736219058451	0.807438391490526	0.980184140730502
Dph2	-0.0239808106717119	0.699375062113935	0.962374450024589
Dph3	-0.118127279783043	0.0115683891629021	0.163421634366243
Dph5	-0.0328003058070147	0.764960615682492	0.973942521734238
Dph6	0.177828516520863	0.0204005645641347	0.233157374893972
Dph7	-0.0030365786164183	0.975779705417543	0.9990804468906
Dpm1	0.078568328048092	0.176319776205553	0.68337529329617
Dpm2	0.0589272457577065	0.328513222272537	0.821483626063644
Dpm3	0.0249913965725658	0.850589224429543	0.986106313258111
Dpp10	-0.070637117504657	0.0667657880876693	0.453324119437429
Dpp3	0.057719674713234	0.423672298167618	0.873311795466626
Dpp4	-0.256285399813804	0.0965150329974513	0.534521566296569
Dpp6	-0.0149812552979111	0.639659489161329	0.948557981094199
Dpp7	0.0271859073683656	0.786303666510669	0.977409913464011
Dpp8	-0.0812196526587104	0.0377548955939901	0.331969766865823
Dpp9	-0.0141552131460759	0.760554968253394	0.973039116683867
Dpy19l1	-0.132020245727663	0.00723540889993135	0.119678879654539
Dpy19l3	-0.146413750460936	5.53099739089014e-05	0.00346078417554232
Dpy19l4	-0.0883314683839054	0.126669177626931	0.601957975304966
Dpy30	0.0228214929447798	0.82388970749253	0.980352974154106
Dpysl2	0.00944896269237581	0.836467184210919	0.984029686277922
Dpysl3	0.0319499985888603	0.657619123049712	0.953005417646845
Dpysl4	0.148436948777872	0.0398380051229161	0.34226979574744
Dpysl5	0.282669924649499	0.0216465238314694	0.242115623931688
Dr1	0.00854360259099298	0.921670140150058	0.993416020124315
Dram1	-0.00757605083016213	0.960012062453228	0.995731613510781
Dram2	0.144870748876534	0.31485628619432	0.812284800119567
Drap1	0.0177613409858984	0.771190582479672	0.975262299174157
Drc1	-0.0208690125782259	0.877047692504156	0.98634548575822
Drc3	-0.143146987741064	0.0627635886845785	0.441866627567511
Drd1	0.658085347523022	1.58283091922229e-06	0.000183251977200758
Drd5	0.284103167009047	0.207720836420598	0.716440267932848
Drg1	-0.00830565745720677	0.916745888242918	0.992468559246301
Drg2	-0.0650189985533055	0.123485277073029	0.595424564234144
Drosha	-0.0340494894976348	0.482454462995876	0.898681152015624
Drp2	-0.0784075483041746	0.241388666860281	0.745776606915715
Dscam	-0.053482760409127	0.407521068412854	0.865330699484588
Dscaml1	0.0293619266661485	0.510779523052747	0.910902447678728
Dscr3	0.0728903590524628	0.294619614074362	0.795476908040262
Dse	0.0409038205474554	0.680326310210977	0.958594701201069
Dsel	-0.109389054440385	0.145927780574333	0.638210684145892
Dsn1	0.258210289463237	0.0837468025248325	0.507235469259044
Dst	-0.0538076193415387	0.603161250826963	0.940424361730587
Dstn	0.0384764527432377	0.330738417780711	0.822845467864838
Dstyk	0.0297838216019289	0.649863011311386	0.951880163031712
Dtd1	0.0318399448587618	0.456619594418682	0.887310375682922
Dtd2	-0.116964226686312	0.26131633239597	0.766986032232567
Dtl	-0.303056646835567	0.00201743468403426	0.0515340171144339
Dtna	-0.0938193120237664	0.00244072830946074	0.0581503519729021
Dtnb	0.0435861678873305	0.487508297799591	0.902801240872816
Dtnbp1	0.0245239675593428	0.501025714625543	0.907504349291309
Dtwd1	0.0509838744053917	0.781506791205897	0.977314464949861
Dtx1	-0.0521176766635383	0.314180967322593	0.812267947445662
Dtx2	0.147781588124978	0.0795564861019633	0.495257791113587
Dtx3	0.00186426791040008	0.985986091161279	0.999560212462957
Dtx3l	-0.0908993724003601	0.550235345796068	0.925526004048252
Dtx4	-0.015658283966547	0.779357531924811	0.976765657783565
Dtymk	0.00148063178513953	0.985722561435924	0.999560212462957
Dus1l	0.00661865348645078	0.908812425843206	0.990883891956524
Dus2	-0.015708708422936	0.915062545788164	0.992342881361095
Dus3l	-0.0913458384531598	0.000436460818867834	0.0165868499538454
Dus4l	-0.0240522352869923	0.764987866574855	0.973942521734238
Dusp1	0.104520888010353	0.72242474088726	0.966359957116909
Dusp10	0.434378569614438	0.0318897400163283	0.304653715948893
Dusp11	-0.000322458435047332	0.996100396171297	0.999560212462957
Dusp12	-0.0309698668744861	0.817083922198641	0.980184140730502
Dusp14	-0.161777286788401	0.189245298617357	0.69874776963165
Dusp15	0.00113677603323726	0.992208428720241	0.999560212462957
Dusp16	-0.179829372633963	0.0972962290191388	0.536449924930178
Dusp18	0.0587817122875512	0.589075806283499	0.937184469792047
Dusp19	0.023776547257603	0.692974420516616	0.960846419782784
Dusp22	0.0291669161451219	0.668211206901504	0.955901796839348
Dusp23	-0.0964809021932431	0.600210868235389	0.940424361730587
Dusp26	-0.0331471284313286	0.621014753557048	0.944830971566836
Dusp28	-0.0731399135296839	0.302020971769163	0.801057122510846
Dusp3	-0.111806601021082	2.55105199187255e-07	4.27094366585258e-05
Dusp4	-0.356699634956817	0.00195262032488497	0.0505031590918578
Dusp5	-0.0481563204612015	0.669026840698943	0.956116452811075
Dusp6	-0.0335358518568948	0.636157417014295	0.947405768064239
Dusp7	0.0209350361665412	0.754525844978009	0.972159861133284
Dusp8	-0.0536176758360326	0.456982623534099	0.887310375682922
Dut	0.091815945359614	0.158875032965328	0.660920164571949
Dvl1	-0.0275645767754503	0.531947268268157	0.918541068182485
Dvl2	-0.0306713006943721	0.761529362770746	0.973039116683867
Dvl3	0.0020355940993606	0.988480280247639	0.999560212462957
Dxo	-0.0506861437945206	0.603339568321918	0.940424361730587
Dym	0.0814189952443131	0.0898161757481892	0.521430459861442
Dync1h1	-0.0339241047370652	0.604092477503744	0.940424361730587
Dync1i1	0.0597075395971505	0.472088583852036	0.895689622602197
Dync1i2	0.0609441016570609	0.152956746082203	0.651122530756472
Dync1li1	0.0783403177892101	0.00509913082010893	0.0977912255887455
Dync1li2	0.0109382143488124	0.872591663404547	0.986106313258111
Dync2h1	0.0818187109548131	0.456436877343355	0.887310375682922
Dync2li1	-0.166126229234282	0.0144546176957239	0.190711670534955
Dynll1	0.0534033917948104	0.304899300216622	0.804198418985334
Dynll2	-0.0324866262422731	0.288660758680994	0.790673919809602
Dynlrb1	-0.0430744907483619	0.395952825635675	0.860188961815956
Dynlrb2	0.0632084133621227	0.701375022016245	0.962374450024589
Dynlt1a	-0.120596380169038	0.369960359237979	0.845652931844893
Dynlt3	-0.0163951656505616	0.738108215839463	0.969530320731735
Dyrk1a	0.0109024554502899	0.792923983636432	0.979589346414655
Dyrk1b	-0.0255221765223453	0.827842722788886	0.981255143701461
Dyrk2	0.00521857826548039	0.938176103019177	0.994781508532854
Dyrk3	0.129447031919611	0.488784006405884	0.903684492687821
Dysf	-0.0720707432519933	0.417654096813692	0.870364441618979
Dzank1	0.000724695720422872	0.989567954173473	0.999560212462957
Dzip1	0.0719217163465453	0.295921469262373	0.796975557746962
Dzip1l	0.0160055680004903	0.886925783634417	0.988534969392911
Dzip3	0.0183156846175964	0.773017813021302	0.975568394187493
E130208F15Rik	-0.124608150336833	0.343028072983449	0.831717319570168
E2f1	0.0647046010465913	0.445185190627273	0.882225545168237
E2f3	-0.0661471107044953	0.429210868693367	0.875497752699335
E2f4	-0.0300129243780772	0.645227860856712	0.950841913661687
E2f5	-0.0422950616043371	0.281711818474352	0.784854790198816
E2f6	0.0174194226613971	0.685809062966243	0.958594701201069
E4f1	0.0482846009758248	0.282771105981381	0.784854790198816
Eaf1	0.11848998682784	0.100171540055762	0.543118253720278
Eapp	0.00568596330617532	0.930732970372788	0.994124729992627
Ebag9	-0.0643887854481533	0.567994291588015	0.93253131175244
Ebf4	0.234086128879146	0.163957544376253	0.66838214728992
Ebna1bp2	0.0403730216303666	0.526504632019244	0.917686886331237
Ebp	0.06247129028563	0.699523305160809	0.962374450024589
Ebpl	-0.0446062651076248	0.741383290027751	0.969791410099686
Ecd	-0.18275308561262	6.49329257029763e-10	2.51391880166929e-07
Ece1	-0.202751424208564	0.00316712694096433	0.0700670279850126
Ece2	-0.0590285409434031	0.748426433950271	0.970958107347401
Ech1	-0.039466969555696	0.59426592713396	0.938597727086006
Echdc1	0.0113798955885966	0.79915374571455	0.980184140730502
Echdc2	-0.176780065555942	0.298266636312699	0.797965455000499
Echs1	0.00225179764086236	0.981940040955499	0.999560212462957
Eci1	0.0270816708157052	0.865109377788111	0.986106313258111
Eci2	0.0478411159020814	0.646670165875903	0.951162568585921
Ecm1	-0.15177958577701	0.136898542046981	0.624226973559823
Ecm2	0.231681752038656	0.141793396258458	0.633807205778605
Ecsit	0.0214565917715585	0.753161004926483	0.972077290661492
Eda	-0.018112597662149	0.942613804663914	0.99502283478351
Edc3	0.0333747304322204	0.65298144985296	0.951880163031712
Edc4	0.0259967122526965	0.526006448092977	0.917585734359884
Edem1	-0.145273434253212	0.0186532283296881	0.221749065837245
Edem2	-0.0339409934702859	0.856463948614267	0.986106313258111
Edem3	0.0905374991244261	0.00777289491833932	0.126375846644758
Edf1	-0.0551651652975833	0.401067003293069	0.861634191601501
Edil3	0.0255928104716847	0.508281537935755	0.910106773042305
Edn1	-0.0319169263925313	0.885426714143138	0.988247888425165
Edn3	0.46618221562566	0.00010494561856822	0.00540031633913277
Ednra	0.00907390041830002	0.941140936419777	0.99502283478351
Ednrb	0.0354736371566629	0.75833558280456	0.972589460794891
Edrf1	-0.0302783658172278	0.734716520748986	0.96933979618193
Eea1	0.0122062063450737	0.891210071155488	0.989192994823347
Eed	-0.0631861852560921	0.595370824990765	0.938622891162185
Eef1a1	0.0119150992078526	0.815383817033083	0.980184140730502
Eef1a2	-0.054339643094961	0.12058608203676	0.589140061855008
Eef1akmt1	-0.0590228701999734	0.564814324870369	0.9309454532001
Eef1b2	-0.0260678125299408	0.537574142599219	0.921325877771089
Eef1d	-0.00842568670582809	0.891214585684402	0.989192994823347
Eef1e1	0.082231982773674	0.258107590620746	0.763629466867806
Eef1g	-0.0179373609900605	0.79347454214255	0.979589346414655
Eef2	-0.0444874437866715	0.0175501382153793	0.214029304381402
Eef2k	0.18391830398034	0.0563280632279715	0.417038026371168
Eef2kmt	-0.139858928282625	0.480280741618629	0.897600621754615
Eefsec	0.124356261983994	0.124609963039858	0.597790358624811
Eepd1	0.0137968694404112	0.891148438745233	0.989192994823347
Efcab1	-0.0474257506484402	0.719610421978171	0.965690372388167
Efcab12	-0.0959132505174162	0.472338311830454	0.895689622602197
Efcab14	-0.0327798164309206	0.520297578013305	0.914840575362878
Efcab2	0.0148623053154396	0.889611528345977	0.988998315208032
Efcab5	-0.0981596150174959	0.394462111944703	0.859477858755352
Efcab6	0.163579125167158	0.238514826821792	0.743460289331707
Efcab7	0.141846661899714	0.462143521681747	0.890019600515338
Efcc1	-0.140251732169324	0.131843941710472	0.614065636786102
Efemp1	-0.0415755776343131	0.782312749972311	0.977314464949861
Efemp2	0.0506813876011202	0.73286285860796	0.968788731008944
Efhd1	0.172417901368521	0.158561135302513	0.660920164571949
Efhd2	0.00884289434611705	0.747935259051763	0.970958107347401
Efl1	0.0766892324221999	0.099939260454831	0.542809073991627
Efna1	0.0109068874906206	0.928321483406075	0.994124729992627
Efna2	0.0558867156370418	0.721406478709885	0.966007875566014
Efna3	0.210366135102585	0.114627439987388	0.576347140423599
Efna5	-0.320738843053654	0.000320645032715339	0.0129396459619229
Efnb1	-0.0343755303874059	0.775634678379868	0.976368658026687
Efnb2	0.24456155774479	9.59259208066499e-06	0.000825295995051101
Efnb3	0.295187754466505	0.15296076506691	0.651122530756472
Efr3a	0.0389552398951317	0.591093071364226	0.937887061165787
Efr3b	-0.031048213694877	0.590060406083975	0.937806639129789
Efs	-0.0708736491504716	0.623427588213534	0.944830971566836
Eftud2	-0.0132434281181212	0.667649443188628	0.955765855511182
Egfem1	-0.141406119554898	0.244931357568773	0.750494995435981
Egfl6	0.00528699041422336	0.977317848073422	0.999560212462957
Egfl7	0.164346614083797	0.0868230293666572	0.513927621033691
Egflam	0.009658181002986	0.917624024481651	0.9925919266526
Egfr	-0.178856613823273	0.0132805265921894	0.180013614825639
Egln1	-0.113869841320988	0.00569636149725139	0.103996706234215
Egln2	0.0314816542926889	0.458143955681253	0.887698696736792
Egln3	-0.114985729825568	0.366800113293503	0.843479258314168
Egr1	-0.170944361093113	0.208467887463197	0.71691081616604
Egr2	-0.430209741561443	0.194210794455802	0.700958067649242
Egr3	-0.30432101574984	0.00488125399617134	0.095197623837048
Egr4	-0.389872458904426	0.00658717629501182	0.113187971038698
